aX,aY,aZ,gX,gY,gZ
-0.473,1.050,-1.380,-185.303,105.957,-105.408
-0.665,0.845,-1.392,-183.228,89.661,-130.798
-0.743,0.721,-1.417,-171.753,55.542,-161.926
-0.824,0.438,-1.474,-165.955,33.020,-168.518
-0.820,0.292,-1.471,-160.889,7.385,-171.204
-0.811,0.006,-1.448,-149.353,-44.006,-176.453
-0.819,-0.111,-1.434,-141.113,-72.266,-182.800
-0.815,-0.209,-1.405,-118.713,-144.897,-204.895
-0.817,-0.422,-1.254,-103.333,-187.134,-220.215
-0.857,-0.558,-1.154,-57.739,-269.897,-242.737
-0.917,-0.806,-0.998,-26.794,-309.692,-237.976
-0.908,-0.837,-0.936,34.058,-387.329,-210.022
-0.919,-0.789,-0.749,51.575,-425.354,-200.867
-0.926,-0.779,-0.615,56.885,-496.704,-188.293
-0.839,-0.828,-0.268,57.434,-523.193,-175.537
-0.755,-0.838,-0.090,73.303,-545.593,-133.301
-0.615,-0.723,0.102,81.421,-543.457,-109.619
-0.552,-0.611,0.137,56.091,-527.649,-69.397
-0.387,-0.429,0.236,16.785,-522.278,-50.049
-0.271,-0.441,0.375,-76.843,-511.108,-5.371
-0.091,-0.524,0.793,-107.910,-502.075,20.081
0.038,-0.558,1.006,-114.380,-478.027,73.547
0.415,-0.533,1.347,-95.337,-457.764,102.600
0.587,-0.442,1.465,-68.970,-424.988,133.484
0.711,-0.278,1.546,-44.983,-309.509,194.153
1.091,0.097,1.668,-68.665,-233.643,218.994
1.065,0.217,1.729,-152.039,-71.777,244.995
0.908,0.507,1.712,-178.040,8.057,248.230
0.870,0.716,1.604,-196.411,148.071,250.305
0.889,1.096,1.306,-202.209,210.632,247.925
0.897,1.269,1.119,-185.852,340.027,221.374
0.950,1.645,0.675,-151.733,407.532,199.341
0.911,1.709,0.489,-106.873,469.299,172.913
0.752,1.695,0.291,-49.927,540.100,80.872
0.329,1.521,-0.213,-32.288,537.109,12.268
0.214,1.450,-0.545,22.644,461.365,-124.634
0.180,1.478,-1.331,43.762,412.048,-175.659
0.124,1.434,-1.669,37.170,326.111,-233.765
-0.152,0.993,-2.083,11.841,275.940,-239.136
-0.147,0.711,-2.160,-33.752,139.954,-222.900
-0.052,0.177,-1.984,-34.546,68.420,-220.947
-0.016,-0.016,-1.790,-19.226,6.531,-225.098
0.050,-0.218,-1.400,47.302,-78.918,-243.835
0.053,-0.257,-1.238,88.501,-107.605,-257.141
0.033,-0.281,-1.104,155.579,-152.588,-284.546
-0.018,-0.310,-0.942,173.279,-169.617,-293.030
-0.028,-0.332,-0.916,167.297,-199.158,-284.363
-0.020,-0.393,-0.775,135.437,-219.849,-265.320
-0.057,-0.395,-0.683,28.320,-271.423,-207.825
0.007,-0.444,-0.446,-37.292,-294.434,-173.889
0.062,-0.506,-0.270,-147.888,-331.848,-105.347
0.136,-0.634,0.168,-185.547,-345.154,-74.158
0.196,-0.694,0.414,-224.976,-362.183,-12.939
0.423,-0.793,0.866,-223.389,-357.178,21.973
0.561,-0.763,1.059,-190.186,-301.025,106.018
0.753,-0.531,1.345,-177.734,-255.249,146.423
0.877,-0.369,1.463,-178.345,-203.613,179.565
1.016,-0.089,1.583,-206.543,-81.543,219.299
0.994,0.033,1.549,-221.863,-11.292,227.051
0.883,0.178,1.460,-236.694,125.732,229.370
0.703,0.447,1.176,-234.436,188.171,231.506
0.643,0.575,0.986,-196.045,297.546,231.018
0.577,0.718,0.590,-163.391,346.191,226.807
0.513,0.655,0.435,-106.384,427.429,205.994
0.264,0.437,0.155,-87.952,457.520,188.721
0.098,0.333,0.027,-71.716,479.492,172.424
-0.039,0.267,-0.111,-47.852,492.554,163.513
-0.058,0.297,-0.466,-43.396,482.605,169.312
-0.029,0.332,-0.663,-33.875,419.434,156.128
-0.170,0.384,-0.906,-28.015,365.295,133.057
-0.239,0.449,-0.963,-15.991,251.770,94.727
-0.166,0.607,-1.054,-13.489,212.952,84.290
-0.068,0.646,-1.079,-30.579,184.143,74.890
-0.008,0.650,-1.124,-44.556,189.697,79.041
-0.049,0.652,-1.189,-68.909,206.360,88.745
-0.280,0.663,-1.301,-76.233,196.167,86.975
-0.377,0.705,-1.339,-76.294,169.067,83.191
-0.386,0.773,-1.387,-65.186,95.764,74.829
-0.244,0.870,-1.431,-64.453,66.040,70.435
-0.174,0.859,-1.402,-72.021,36.987,60.303
-0.125,0.735,-1.302,-74.524,33.081,54.382
-0.129,0.658,-1.250,-61.462,27.283,45.532
-0.145,0.570,-1.187,-43.701,20.447,42.053
-0.148,0.582,-1.170,-1.465,1.221,37.659
-0.103,0.678,-1.150,14.038,-7.141,36.438
-0.074,0.723,-1.130,23.132,-17.029,30.945
-0.043,0.762,-1.059,17.578,-19.348,26.794
-0.033,0.758,-1.016,7.629,-20.935,22.949
-0.024,0.741,-0.973,-17.090,-23.132,18.494
-0.002,0.679,-0.896,-26.306,-22.461,17.395
0.012,0.642,-0.870,-29.358,-15.991,12.329
0.021,0.580,-0.842,-24.963,-12.146,7.751
0.016,0.566,-0.838,-13.733,-7.385,-0.549
0.012,0.557,-0.839,-10.559,-6.165,-2.686
0.011,0.555,-0.838,-13.062,-3.113,-2.258
0.014,0.551,-0.847,-17.456,-0.916,0.244
0.012,0.548,-0.850,-26.489,2.686,6.226
-0.002,0.536,-0.854,-29.236,2.930,7.080
-0.009,0.524,-0.859,-30.273,1.343,5.432
-0.015,0.509,-0.863,-26.611,-5.920,-0.793
-0.003,0.484,-0.870,-22.827,-9.216,-2.563
0.006,0.475,-0.872,-17.639,-11.230,-0.977
0.022,0.460,-0.867,-16.846,-10.315,1.038
0.028,0.454,-0.865,-17.639,-7.385,3.357
0.015,0.451,-0.863,-18.494,-5.920,3.662
0.007,0.450,-0.862,-20.203,-3.723,3.418
0.015,0.446,-0.862,-20.691,-2.808,2.625
0.022,0.442,-0.859,-19.348,-1.038,-0.610
0.018,0.435,-0.860,-17.700,-0.793,-2.075
0.012,0.433,-0.860,-15.259,-1.465,0.061
0.004,0.444,-0.866,-14.221,-1.587,2.869
0.005,0.459,-0.873,-14.038,-1.404,5.249
0.011,0.470,-0.878,-17.212,0.427,6.287
0.027,0.472,-0.883,-19.226,2.441,5.066
0.024,0.463,-0.882,-20.142,7.629,1.465
0.011,0.442,-0.885,-19.470,9.521,-0.061

-0.262,1.266,-1.310,-38.147,123.352,1.770
-0.355,1.314,-1.362,-69.763,98.389,-63.721
-0.510,1.195,-1.428,-78.308,78.979,-94.421
-0.527,1.079,-1.479,-62.744,53.833,-146.118
-0.562,0.894,-1.594,-45.837,47.363,-170.532
-0.604,0.845,-1.624,-21.362,26.184,-210.815
-0.641,0.745,-1.611,-18.494,5.798,-225.342
-0.630,0.680,-1.600,-21.790,-23.926,-239.136
-0.629,0.524,-1.542,-47.363,-103.760,-269.409
-0.621,0.403,-1.471,-66.833,-144.714,-285.889
-0.627,0.255,-1.379,-97.168,-214.844,-320.740
-0.703,-0.112,-1.160,-100.342,-243.713,-334.045
-0.745,-0.307,-1.048,-76.660,-297.302,-331.482
-0.719,-0.573,-0.886,-51.514,-328.003,-315.918
-0.681,-0.642,-0.797,3.967,-390.076,-278.748
-0.670,-0.703,-0.591,22.644,-414.429,-262.634
-0.641,-0.699,-0.515,32.288,-450.256,-235.962
-0.571,-0.684,-0.367,16.663,-459.106,-220.764
-0.544,-0.646,-0.283,-52.307,-461.609,-172.241
-0.489,-0.620,-0.037,-96.619,-459.473,-139.221
-0.444,-0.650,0.136,-183.594,-454.529,-69.031
-0.211,-0.748,0.462,-206.909,-446.716,-32.898
-0.133,-0.758,0.604,-191.711,-405.823,40.833
0.095,-0.672,0.860,-173.889,-376.038,77.759
0.232,-0.582,0.969,-148.254,-304.138,152.893
0.426,-0.369,1.154,-140.198,-263.977,187.622
0.542,-0.248,1.236,-134.827,-221.008,218.140
0.579,-0.097,1.317,-142.822,-128.662,259.155
0.875,0.244,1.472,-159.729,-75.867,270.508
0.922,0.422,1.498,-199.036,44.006,276.917
0.909,0.849,1.403,-212.524,112.305,277.649
0.912,1.069,1.276,-217.895,250.610,276.123
0.943,1.598,0.856,-200.684,321.289,268.555
0.978,1.868,0.584,-128.540,467.163,234.558
0.766,2.017,0.120,-101.135,519.897,193.909
0.545,1.951,-0.081,-91.187,540.283,125.366
0.341,1.849,-0.256,-69.946,498.596,-56.885
0.128,1.575,-0.739,-30.945,459.167,-134.949
0.112,1.434,-1.038,61.768,365.723,-229.065
0.068,1.208,-1.712,78.918,319.641,-247.009
0.065,1.082,-1.984,49.561,237.183,-241.150
0.042,0.734,-2.164,22.095,184.570,-240.662
0.049,0.549,-2.094,-15.625,62.439,-266.235
-0.012,0.163,-1.746,-15.320,8.179,-286.743
-0.093,0.027,-1.621,-3.906,-38.147,-300.232
-0.096,-0.146,-1.463,30.701,-117.065,-273.010
-0.066,-0.224,-1.335,40.100,-155.029,-249.634
-0.035,-0.290,-1.187,32.288,-211.182,-218.323
-0.004,-0.379,-0.919,22.461,-226.257,-206.970
-0.003,-0.432,-0.783,10.254,-246.582,-190.674
-0.027,-0.525,-0.554,6.470,-254.761,-182.007
-0.043,-0.532,-0.470,-29.419,-269.348,-149.292
0.005,-0.492,-0.288,-63.477,-278.137,-125.122
0.018,-0.499,-0.140,-153.931,-295.715,-67.810
0.176,-0.590,0.217,-197.937,-298.218,-36.255
0.273,-0.664,0.421,-233.520,-270.142,32.349
0.487,-0.715,0.743,-219.849,-240.540,71.106
0.531,-0.653,0.848,-159.668,-161.621,150.513
0.665,-0.463,0.959,-133.423,-119.202,185.181
0.700,-0.333,0.985,-106.689,-33.691,231.506
0.768,-0.059,0.972,-110.291,11.108,243.591
0.798,0.056,0.955,-125.732,54.810,249.878
0.800,0.149,0.931,-164.124,136.108,254.578
0.748,0.327,0.782,-173.279,175.842,256.409
0.741,0.452,0.623,-177.673,261.169,259.399
0.754,0.720,0.243,-181.274,308.960,262.207
0.724,0.806,0.074,-195.007,399.475,262.512
0.512,0.818,-0.199,-204.651,428.223,247.314
0.382,0.753,-0.308,-209.961,438.354,216.980
0.256,0.673,-0.419,-178.711,407.532,131.836
0.062,0.563,-0.688,-135.315,378.723,99.915
0.031,0.603,-0.860,-44.006,331.970,76.050
0.022,0.757,-1.190,-22.949,321.045,72.815
-0.001,0.824,-1.296,-36.865,308.472,69.153
-0.103,0.816,-1.377,-57.190,289.001,60.669
-0.162,0.755,-1.366,-79.712,202.637,28.870
-0.174,0.606,-1.313,-71.350,153.931,18.188
-0.128,0.568,-1.317,-48.645,91.492,13.977
-0.043,0.545,-1.361,-49.377,76.843,9.094
-0.036,0.517,-1.333,-55.847,71.106,2.197
-0.058,0.473,-1.277,-61.584,73.975,-4.089
-0.114,0.409,-1.172,-55.481,73.608,-0.305
-0.113,0.400,-1.137,-33.508,54.443,7.385
-0.075,0.413,-1.099,-21.057,39.612,6.470
-0.061,0.426,-1.099,-5.005,20.935,0.671
-0.046,0.432,-1.086,-5.371,18.372,-1.221
-0.045,0.426,-1.063,-17.090,19.043,-3.235
-0.046,0.407,-1.000,-23.010,20.935,-4.211
-0.060,0.393,-0.981,-25.513,23.560,-2.014
-0.065,0.379,-0.980,-20.752,22.644,2.808
-0.050,0.378,-0.983,-13.367,20.020,6.897
-0.036,0.380,-0.983,1.282,11.536,6.409
-0.013,0.385,-0.980,6.897,7.629,4.639
-0.002,0.390,-0.972,12.634,5.432,3.906
0.008,0.411,-0.960,12.146,7.202,4.395
0.003,0.418,-0.957,5.127,11.169,6.348
-0.019,0.447,-0.956,-0.244,11.292,8.972
-0.025,0.458,-0.956,-11.597,5.432,11.047
-0.025,0.438,-0.942,-14.954,0.366,8.484
-0.022,0.417,-0.932,-14.709,-3.540,5.432
-0.020,0.400,-0.925,-5.493,-3.296,3.174
-0.015,0.385,-0.919,-0.732,-0.183,3.479
-0.015,0.388,-0.916,3.601,5.554,3.662
-0.017,0.399,-0.911,3.113,6.775,3.357
-0.016,0.404,-0.911,-0.916,6.226,3.113
-0.011,0.405,-0.907,-3.113,5.493,3.296
-0.010,0.405,-0.906,-5.493,5.249,1.892
-0.023,0.397,-0.904,-5.371,5.249,-0.916
-0.031,0.387,-0.905,-1.892,6.104,-6.287
-0.046,0.378,-0.911,0.427,7.019,-7.141
-0.052,0.379,-0.914,2.136,8.057,-6.775
-0.050,0.381,-0.915,2.991,8.362,-5.432
-0.037,0.384,-0.921,1.953,6.958,-5.188
-0.026,0.382,-0.921,-0.977,3.601,-5.188
-0.010,0.373,-0.921,-2.136,2.197,-5.615
-0.010,0.369,-0.924,-3.174,-0.610,-7.446
-0.031,0.361,-0.927,-2.686,-1.770,-7.874
-0.043,0.360,-0.928,-0.549,-4.272,-5.066
-0.045,0.376,-0.929,0.183,-6.042,-2.502

-0.169,1.295,-1.423,20.264,134.521,-58.411
-0.270,1.393,-1.539,-15.564,152.466,-132.202
-0.574,1.423,-1.686,-48.950,138.916,-175.171
-0.717,1.301,-1.742,-109.680,83.618,-241.943
-0.846,0.823,-1.786,-119.507,47.668,-259.583
-0.833,0.594,-1.760,-90.759,-30.334,-274.780
-0.789,0.360,-1.690,-69.153,-70.190,-283.630
-0.767,0.284,-1.631,-50.903,-152.832,-312.927
-0.766,0.074,-1.463,-49.438,-191.040,-327.759
-0.781,-0.063,-1.353,-44.128,-228.027,-336.487
-0.821,-0.241,-1.149,-18.066,-316.162,-333.191
-0.842,-0.303,-1.026,-9.827,-371.643,-324.402
-0.852,-0.382,-0.865,-9.521,-468.994,-290.405
-0.700,-0.566,-0.518,-5.615,-493.896,-268.066
-0.603,-0.662,-0.353,19.165,-500.305,-229.797
-0.506,-0.798,-0.065,35.339,-488.037,-214.416
-0.460,-0.760,0.035,51.941,-457.031,-180.969
-0.416,-0.598,0.143,32.654,-452.637,-163.208
-0.406,-0.592,0.265,-67.627,-462.524,-120.361
-0.257,-0.654,0.591,-126.526,-462.402,-92.896
-0.099,-0.710,0.780,-211.365,-426.392,-20.691
0.291,-0.801,1.215,-228.088,-390.076,24.536
0.492,-0.768,1.386,-215.576,-286.560,128.723
0.872,-0.468,1.617,-206.543,-220.215,182.617
1.053,-0.271,1.660,-221.741,-68.726,262.756
1.299,0.161,1.601,-243.774,16.113,276.123
1.271,0.441,1.484,-271.851,108.398,275.085
1.234,0.743,1.295,-344.360,310.181,269.653
1.311,1.425,0.694,-362.305,413.330,266.235
1.263,1.614,0.348,-336.487,589.172,208.557
0.418,1.579,-0.169,-327.148,631.653,135.193
-0.028,1.421,-0.453,-275.513,598.572,-35.828
-0.209,0.822,-1.271,-187.378,503.296,-107.483
-0.133,0.631,-1.564,40.710,239.624,-231.934
-0.029,0.581,-1.957,112.061,152.222,-278.259
-0.008,0.577,-2.144,141.541,114.441,-309.387
-0.021,0.491,-2.242,112.915,68.604,-336.121
-0.069,0.140,-1.995,87.158,18.860,-340.332
-0.085,-0.039,-1.718,77.148,-103.394,-346.191
-0.137,-0.371,-1.198,94.543,-155.273,-345.947
-0.137,-0.530,-1.103,131.531,-234.741,-302.795
0.036,-0.668,-0.988,145.874,-270.203,-257.690
0.088,-0.714,-0.816,167.908,-318.420,-182.800
0.195,-0.682,-0.533,161.804,-325.439,-162.781
0.302,-0.655,-0.460,130.798,-313.110,-132.874
0.353,-0.648,-0.278,110.962,-302.490,-116.821
0.345,-0.619,-0.194,87.097,-294.312,-99.365
0.342,-0.555,-0.030,18.250,-292.480,-64.026
0.358,-0.509,0.073,-31.860,-300.659,-47.424
0.442,-0.498,0.233,-157.043,-313.904,-1.587
0.596,-0.576,0.712,-213.135,-307.556,31.250
0.682,-0.588,0.969,-272.095,-262.207,118.530
0.770,-0.477,1.393,-271.606,-226.257,168.335
0.808,-0.357,1.528,-238.403,-125.488,243.225
1.049,0.020,1.547,-224.609,-57.739,251.587
0.951,0.261,1.492,-249.390,94.299,220.459
0.683,0.576,1.322,-278.320,166.138,200.928
0.636,0.644,1.185,-299.561,229.492,184.998
0.636,0.691,1.002,-263.916,345.947,164.673
0.702,0.656,0.523,-210.876,406.860,157.959
0.618,0.574,0.290,-124.329,519.836,129.456
0.136,0.301,-0.056,-109.802,561.340,109.619
-0.131,0.166,-0.185,-100.830,606.384,100.403
-0.363,-0.035,-0.627,-71.960,591.675,106.445
-0.288,-0.080,-0.876,29.053,436.279,84.412
-0.170,0.024,-1.149,60.730,332.031,59.204
-0.138,0.147,-1.233,65.735,248.047,38.147
-0.114,0.254,-1.321,21.851,170.410,37.842
-0.087,0.294,-1.419,-14.526,159.119,58.289
-0.058,0.275,-1.388,-90.576,150.696,109.802
-0.006,0.277,-1.254,-119.629,151.489,127.991
-0.017,0.285,-1.229,-137.695,154.297,139.038
-0.158,0.293,-1.241,-120.300,145.813,132.507
-0.235,0.309,-1.247,-46.875,106.201,108.948
-0.295,0.518,-1.308,-8.362,85.449,96.313
-0.275,0.658,-1.348,23.560,62.012,78.430
-0.227,0.823,-1.351,13.184,57.251,74.829
-0.179,0.797,-1.296,-6.775,53.345,74.280
-0.136,0.734,-1.222,-49.805,40.649,67.200
-0.170,0.639,-1.104,-61.340,30.579,60.120
-0.208,0.600,-1.078,-41.138,11.353,54.382
-0.157,0.572,-1.063,-11.963,6.775,54.260
-0.119,0.606,-1.064,39.673,7.263,41.992
-0.097,0.681,-1.059,48.645,9.521,32.776
-0.100,0.706,-1.054,36.194,11.292,22.339
-0.099,0.718,-1.028,21.606,9.155,20.142
-0.097,0.697,-0.997,5.615,4.944,17.273
-0.124,0.611,-0.942,-14.771,-8.118,11.047
-0.111,0.582,-0.940,-16.968,-14.954,12.207
-0.081,0.565,-0.939,-13.428,-23.132,15.381
-0.025,0.523,-0.913,-10.986,-23.254,12.390
-0.010,0.497,-0.897,-4.883,-16.052,3.845
-0.010,0.464,-0.874,-1.404,-10.742,1.709
-0.016,0.467,-0.867,2.808,-1.038,1.770
-0.019,0.480,-0.860,2.625,2.991,2.258
-0.026,0.482,-0.859,-1.038,8.484,1.160
-0.037,0.462,-0.869,-3.601,9.460,0.916
-0.033,0.450,-0.879,-7.935,7.629,2.686
-0.026,0.431,-0.900,-9.033,5.005,3.540
-0.027,0.430,-0.907,-9.583,2.441,4.150
-0.029,0.430,-0.911,-10.010,1.465,4.700
-0.030,0.420,-0.910,-10.010,2.625,4.517
-0.030,0.412,-0.906,-7.996,4.578,4.211
-0.028,0.411,-0.903,-5.676,5.127,3.967
-0.029,0.418,-0.903,-1.892,5.615,2.319
-0.043,0.426,-0.901,-1.099,5.615,1.160
-0.055,0.427,-0.901,-0.488,5.493,0.488
-0.078,0.436,-0.912,-0.854,4.761,1.465
-0.085,0.437,-0.911,-3.662,2.014,3.845
-0.086,0.431,-0.900,-5.127,0.732,4.456
-0.087,0.430,-0.896,-5.737,0.000,4.639
-0.089,0.430,-0.891,-4.028,1.282,3.845
-0.091,0.424,-0.882,-2.136,2.869,2.869
-0.094,0.425,-0.885,1.587,5.310,1.831
-0.101,0.435,-0.899,1.709,5.554,2.136
-0.102,0.437,-0.903,-2.136,5.005,2.502
-0.097,0.419,-0.902,-4.211,4.578,2.014
-0.096,0.407,-0.901,-5.432,4.700,0.854
-0.091,0.391,-0.900,-4.761,5.432,0.305

-0.450,1.139,-1.342,-94.238,60.547,10.803
-0.517,1.253,-1.437,-181.763,73.914,-9.766
-0.558,1.192,-1.496,-227.966,63.721,-29.785
-0.584,1.049,-1.470,-283.752,19.043,-77.698
-0.591,0.762,-1.424,-283.386,-1.892,-99.487
-0.589,0.608,-1.430,-245.911,-33.752,-138.855
-0.578,0.224,-1.469,-210.266,-50.720,-154.907
-0.570,0.070,-1.502,-113.525,-83.191,-183.533
-0.562,-0.173,-1.538,-68.115,-100.647,-197.998
-0.551,-0.287,-1.546,-30.396,-121.033,-210.999
-0.551,-0.405,-1.559,22.156,-172.058,-229.431
-0.567,-0.420,-1.534,36.926,-202.209,-236.023
-0.617,-0.467,-1.410,42.908,-263.611,-244.507
-0.649,-0.479,-1.360,34.302,-293.701,-243.774
-0.684,-0.496,-1.313,7.080,-363.159,-229.309
-0.719,-0.571,-1.080,-9.399,-405.701,-213.806
-0.735,-0.597,-0.912,-35.889,-485.168,-168.457
-0.651,-0.609,-0.597,-43.030,-514.160,-144.592
-0.599,-0.615,-0.439,-45.349,-544.617,-102.661
-0.499,-0.648,-0.134,-37.598,-545.349,-83.069
-0.456,-0.656,0.007,3.174,-541.626,-48.767
-0.391,-0.669,0.294,34.851,-546.753,-37.354
-0.323,-0.662,0.441,110.046,-559.204,-18.494
-0.233,-0.612,0.704,148.132,-556.885,-6.836
-0.189,-0.535,0.790,192.749,-522.339,29.846
0.131,-0.380,0.850,188.293,-489.502,53.955
0.193,-0.333,0.908,130.798,-407.593,105.469
0.284,-0.273,1.180,91.248,-367.310,127.441
0.198,-0.242,1.398,49.377,-330.322,141.724
0.455,-0.183,1.809,-43.030,-245.666,151.489
0.647,-0.168,1.992,-89.539,-189.636,153.259
0.810,-0.135,2.134,-156.738,-38.696,166.077
0.755,0.046,2.249,-180.115,51.331,181.396
0.713,0.172,2.154,-214.722,226.013,225.525
0.736,0.528,1.734,-208.557,299.622,243.469
0.807,0.785,1.456,-148.132,425.110,243.530
0.973,1.313,0.869,-110.229,481.811,224.915
0.964,1.486,0.573,-89.355,532.898,193.542
0.605,1.597,-0.114,-136.169,599.915,84.290
0.310,1.501,-0.533,-176.514,600.342,15.076
0.067,1.294,-0.963,-193.359,489.380,-120.422
-0.099,0.734,-1.704,-153.259,389.038,-174.499
-0.038,0.531,-1.929,-25.391,187.622,-235.657
-0.020,0.322,-2.174,35.950,111.877,-244.019
0.013,0.246,-2.237,83.984,-9.399,-226.135
0.064,-0.041,-1.949,73.547,-66.956,-214.905
0.045,-0.203,-1.642,74.524,-168.945,-209.412
0.078,-0.388,-1.144,96.619,-213.196,-216.309
0.145,-0.417,-0.989,144.287,-279.175,-239.197
0.207,-0.443,-0.734,150.146,-293.762,-246.460
0.177,-0.451,-0.621,139.526,-300.659,-247.437
0.068,-0.480,-0.481,77.637,-319.336,-237.549
-0.019,-0.472,-0.197,27.649,-336.609,-227.234
-0.031,-0.512,-0.045,-93.689,-373.169,-188.782
-0.033,-0.636,0.387,-150.940,-387.268,-163.025
-0.017,-0.724,0.612,-220.581,-382.507,-97.473
0.258,-0.893,1.057,-221.374,-357.544,-57.922
0.323,-0.940,1.292,-166.992,-254.028,35.889
0.495,-0.845,1.581,-129.395,-186.768,88.501
0.549,-0.726,1.595,-86.426,-54.749,184.692
0.523,-0.441,1.430,-90.942,4.211,218.506
0.518,-0.330,1.299,-156.189,114.990,248.047
0.569,-0.199,1.039,-195.312,167.786,250.977
0.579,-0.148,0.926,-224.731,219.788,252.991
0.543,-0.087,0.820,-241.150,317.322,270.325
0.523,0.107,0.594,-232.361,361.084,289.001
0.517,0.189,0.470,-208.557,448.181,334.045
0.417,0.356,0.147,-203.430,495.483,347.168
0.308,0.502,-0.078,-207.825,595.215,344.604
-0.134,0.724,-0.558,-218.140,622.070,326.660
-0.282,0.726,-0.721,-228.760,555.176,246.338
-0.281,0.685,-0.868,-211.487,485.168,200.317
-0.233,0.736,-0.985,-178.955,412.598,162.048
-0.227,0.837,-1.134,-110.962,282.288,115.479
-0.284,0.970,-1.421,-93.689,235.718,107.849
-0.263,0.956,-1.490,-94.360,171.020,102.356
-0.188,0.832,-1.426,-98.938,143.433,92.407
-0.129,0.777,-1.344,-85.510,98.206,64.209
-0.145,0.738,-1.242,-67.078,80.078,52.185
-0.132,0.726,-1.228,-29.480,59.570,33.752
-0.103,0.703,-1.233,-18.127,51.270,22.278
-0.092,0.683,-1.210,-5.859,36.987,4.517
-0.076,0.620,-1.115,-1.831,30.701,0.977
-0.059,0.590,-1.065,1.465,24.048,0.854
-0.033,0.578,-1.026,5.920,12.634,5.859
0.020,0.604,-0.976,6.470,9.827,7.507
0.023,0.621,-0.965,2.991,11.414,5.371
0.001,0.614,-0.964,-0.854,15.015,2.625
-0.015,0.592,-0.970,-7.263,21.729,-4.700
-0.072,0.533,-0.972,-8.667,20.996,-8.484
-0.094,0.502,-0.960,-8.728,10.620,-10.132
-0.094,0.455,-0.934,-7.507,3.113,-6.348
-0.062,0.445,-0.919,-5.005,-4.883,-0.366
-0.023,0.455,-0.868,1.221,-18.860,8.728
-0.019,0.469,-0.839,3.662,-23.376,10.254
-0.018,0.488,-0.817,7.874,-24.780,12.146
0.004,0.520,-0.789,9.583,-21.790,12.573
0.038,0.531,-0.781,14.465,-9.399,11.414
0.072,0.570,-0.781,17.517,-1.099,10.254
0.060,0.598,-0.795,18.005,12.024,5.920
0.020,0.628,-0.841,14.160,14.343,3.723
0.013,0.625,-0.858,1.587,13.123,2.380
0.024,0.594,-0.864,-5.554,11.841,2.258
0.036,0.567,-0.859,-11.719,10.864,1.770
0.043,0.538,-0.859,-17.151,10.864,0.793
0.032,0.501,-0.867,-16.968,11.536,0.549
0.027,0.490,-0.864,-14.404,11.780,-0.366
0.024,0.485,-0.834,-11.536,10.925,-0.671
0.018,0.497,-0.818,-4.089,6.897,0.061
-0.003,0.532,-0.796,-2.136,4.333,0.366
-0.012,0.533,-0.786,-2.808,0.427,-0.793
-0.016,0.511,-0.776,-2.869,0.305,-1.160
-0.020,0.510,-0.784,-2.258,1.160,-0.549
-0.020,0.544,-0.818,-2.014,2.747,3.662
-0.016,0.555,-0.828,-3.906,2.319,4.700
-0.016,0.549,-0.827,-8.850,0.916,2.319
-0.022,0.512,-0.811,-9.338,1.343,0.977
-0.021,0.502,-0.809,-5.981,4.822,0.122
-0.001,0.499,-0.821,-3.723,7.568,0.305

-0.486,0.431,-1.725,140.869,-9.766,-431.030
-0.610,0.303,-1.581,81.970,-144.836,-460.449
-0.690,-0.344,-1.388,61.096,-192.444,-469.604
-0.630,-0.684,-1.367,76.538,-294.800,-451.416
-0.626,-0.980,-1.110,99.670,-348.145,-425.110
-0.594,-1.006,-0.933,130.005,-413.574,-347.290
-0.439,-0.944,-0.712,112.122,-433.655,-309.204
-0.374,-0.977,-0.596,28.625,-458.984,-251.099
-0.499,-1.131,-0.193,-20.203,-465.759,-222.351
-0.484,-1.160,0.050,-127.380,-481.201,-149.841
-0.446,-1.152,0.600,-185.059,-485.779,-105.652
-0.288,-1.142,0.914,-289.490,-450.317,-4.089
0.244,-1.111,1.428,-326.721,-395.874,53.833
0.450,-1.069,1.646,-345.703,-319.397,113.647
0.568,-0.997,1.786,-309.998,-136.658,216.919
0.625,-0.597,1.747,-270.081,-44.312,252.624
0.669,-0.336,1.634,-224.976,109.131,291.565
0.668,0.174,1.431,-234.009,170.105,300.720
0.731,0.402,1.309,-257.385,295.288,311.462
0.857,0.953,0.953,-243.225,363.586,310.852
0.905,1.222,0.724,-153.564,499.756,293.152
0.877,1.616,0.185,-118.347,552.490,254.456
0.669,1.754,-0.181,-102.478,583.191,185.730
0.225,1.677,-0.838,-69.214,530.579,-6.897
0.181,1.557,-1.106,-37.903,454.590,-111.023
0.181,1.494,-1.366,48.584,308.533,-279.785
-0.118,1.241,-1.811,92.651,248.657,-318.787
-0.133,1.040,-2.004,100.708,107.483,-319.641
0.102,0.455,-2.026,75.317,36.499,-307.800
0.187,0.157,-1.813,62.561,-65.918,-303.406
0.196,-0.295,-1.267,96.313,-99.243,-313.965
0.187,-0.426,-1.037,214.844,-145.020,-331.726
0.242,-0.441,-0.832,266.174,-161.316,-331.116
0.274,-0.357,-0.838,287.659,-177.368,-324.585
0.190,-0.286,-0.854,218.567,-212.830,-297.241
0.165,-0.366,-0.804,138.367,-234.558,-278.381
0.174,-0.523,-0.682,-28.748,-279.175,-229.126
0.203,-0.846,-0.310,-94.421,-293.457,-201.782
0.224,-0.967,-0.116,-187.378,-304.687,-152.710
